"Order Number","Order Status","Order Date","Customer Note","First Name (Billing)","Last Name (Billing)","Company (Billing)","Address 1&2 (Billing)","City (Billing)","State Code (Billing)","Postcode (Billing)","Country Code (Billing)","Email (Billing)","Phone (Billing)","First Name (Shipping)","Last Name (Shipping)","Address 1&2 (Shipping)","City (Shipping)","State Code (Shipping)","Postcode (Shipping)","Country Code (Shipping)","Payment Method Title","Cart Discount Amount","Cart Discount Amount(inc. tax)","Order Subtotal Amount","Shipping Method Title","Order Shipping Amount","Order Refund Amount","Order Total Amount","Order Total Tax Amount","Product Id","Cost of goods","Category","SKU","Item #","Item Name","Quantity (- Refund)","Item Cost","Coupon Code","Discount Amount","Discount Amount Tax"
"7832","Paid By Bank-","2025-12-24 14:03","","Birlik B.V.","","","Zuiderkruis 179","Veenendaal","","3902 WG","","BirlikSupermarket@gmail.com","","","","","","","","","","0","0","744.66","","0","0","811.68","67.02","185","0","Uncategorized,Supermarket","5902082428305","10","ADANA KEBAB (12*50 GR)","10","5.31","","",""
"7832","Paid By Bank-","2025-12-24 14:03","","Birlik B.V.","","","Zuiderkruis 179","Veenendaal","","3902 WG","","BirlikSupermarket@gmail.com","","","","","","","","","","0","0","744.66","","0","0","811.68","67.02","167","0","Uncategorized,Supermarket","5902082428299","11","CHEESE NUGGETS (0.7kg)","11","5.27","","",""
"7833","Pending payment","2025-12-24 16:32","","Supermarkt Joud","","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","SupermarktJoud@gmail.com","","","","","","","","","","0","0","609.94","","0","0","664.84","54.9","169","0","Uncategorized,Supermarket","5902082432197","1","FALAFEL (0.8kg)","10","3.74","","",""
"7833","Pending payment","2025-12-24 16:32","","Supermarkt Joud","","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","SupermarktJoud@gmail.com","","","","","","","","","","0","0","609.94","","0","0","664.84","54.9","172","0","Uncategorized,Supermarket","5902082456094","2","MANTI (0.8kg)","10","4.68","","",""
"7833","Pending payment","2025-12-24 16:32","","Supermarkt Joud","","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","SupermarktJoud@gmail.com","","","","","","","","","","0","0","609.94","","0","0","664.84","54.9","159","0","Uncategorized,Supermarket","5902082428039","3","CHICKEN NUGGETS CLASSIC (0.8kg)","10","3.85","","",""
"7833","Pending payment","2025-12-24 16:32","","Supermarkt Joud","","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","SupermarktJoud@gmail.com","","","","","","","","","","0","0","609.94","","0","0","664.84","54.9","163","0","Uncategorized,Supermarket","5902082467564","4","Kentucky TENDERS CLASSIC (0.8kg)","20","6.14","","",""
"7833","Pending payment","2025-12-24 16:32","","Supermarkt Joud","","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","SupermarktJoud@gmail.com","","","","","","","","","","0","0","609.94","","0","0","664.84","54.9","158","0","Uncategorized,Supermarket","5902082427957","5","CRISPY BURGER (0.8kg)","10","4.99","","",""
"7833","Pending payment","2025-12-24 16:32","","Supermarkt Joud","","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","SupermarktJoud@gmail.com","","","","","","","","","","0","0","609.94","","0","0","664.84","54.9","161","0","Uncategorized,Supermarket","5902082428053","6","CHICKEN FINGERS (0.8kg)","10","4.48","","",""
"7833","Pending payment","2025-12-24 16:32","","Supermarkt Joud","","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","SupermarktJoud@gmail.com","","","","","","","","","","0","0","609.94","","0","0","664.84","54.9","185","0","Uncategorized,Supermarket","5902082428305","7","ADANA KEBAB (12*50 GR)","20","5.31","","",""
"7833","Pending payment","2025-12-24 16:32","","Supermarkt Joud","","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","SupermarktJoud@gmail.com","","","","","","","","","","0","0","609.94","","0","0","664.84","54.9","164","0","Uncategorized,Supermarket","5902082427896","8","Kentucky TENDERS HOT (0.8kg)","10","6.14","","",""
"7833","Pending payment","2025-12-24 16:32","","Supermarkt Joud","","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","SupermarktJoud@gmail.com","","","","","","","","","","0","0","609.94","","0","0","664.84","54.9","166","0","Uncategorized,Supermarket","5902082461876","9","CHILI-CHEESE NUGGETS  (0.6kg)","12","4.87","","",""
"7833","Pending payment","2025-12-24 16:32","","Supermarkt Joud","","","Venneperstraat 12","Nieuw-Vennep","","2151 AR","","SupermarktJoud@gmail.com","","","","","","","","","","0","0","609.94","","0","0","664.84","54.9","160","0","Uncategorized,Supermarket","5902082427919","10","CHICKEN KIPCORN (0.8kg)","10","4.37","","",""
"7835","Paid By Bank-","2025-12-25 08:00","","HKO","","","Brabantsestraat 16","Rotterdam","","3074RS","","Hkoklusbedrijfzamzamxl@gmail.com","","","","","","","","","","0","0","122","","0","0","132.98","10.98","116","0","Uncategorized,Horeca","","1","FALAFEL","10","4.7","","",""
"7835","Paid By Bank-","2025-12-25 08:00","","HKO","","","Brabantsestraat 16","Rotterdam","","3074RS","","Hkoklusbedrijfzamzamxl@gmail.com","","","","","","","","","","0","0","122","","0","0","132.98","10.98","2859","0","Uncategorized","","2","Mix Shoarma (NL)","10","7.5","","",""
"7836","Pending payment","2025-12-25 08:00","","Snackbar Betaplein","","","Betaplein 33A","Leiden","","2321KS","","SnackbarBetaplein@gmail.com","","","","","","","","","","0","0","350","","0","0","381.50","31.5","121","0","Uncategorized,Horeca","5902082460350","1","SLICED AND ROASTED PREMIUM CHICKEN KEBAB","50","7","","",""
"7837","Pending payment","2025-12-25 08:01","","Broodjeszaak de Mix","","","Kostmand 18a","Huizen","","1276 CJ","","BroodjeszaakdeMixHuizen@gmail.com","","","","","","","","","","0","0","430","","0","0","468.70","38.7","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","10","15","","",""
"7837","Pending payment","2025-12-25 08:01","","Broodjeszaak de Mix","","","Kostmand 18a","Huizen","","1276 CJ","","BroodjeszaakdeMixHuizen@gmail.com","","","","","","","","","","0","0","430","","0","0","468.70","38.7","121","0","Uncategorized,Horeca","5902082460350","2","SLICED AND ROASTED PREMIUM CHICKEN KEBAB","40","7","","",""
"7838","Paid By Bank-","2025-12-25 08:02","","De Rotonde Kebab","","","Slotermeerlaan 3","Amsterdam","","1064GX","","DeRotondeKebab@gmail.com","","","","","","","","","","0","0","600","","0","0","654.00","54","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","30","15","","",""
"7838","Paid By Bank-","2025-12-25 08:02","","De Rotonde Kebab","","","Slotermeerlaan 3","Amsterdam","","1064GX","","DeRotondeKebab@gmail.com","","","","","","","","","","0","0","600","","0","0","654.00","54","2859","0","Uncategorized","","2","Mix Shoarma (NL)","20","7.5","","",""
"7839","Paid By Bank-","2025-12-25 08:02","","The Address Cafe Restaurant","","","Slotermeerlaan 111","Amsterdam","","1063 JN","","factuur@adresrestaurant.nl","","","","","","","","","","0","0","225","","0","0","245.25","20.25","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","15","15","","",""
"7840","Paid By Bank-","2025-12-25 08:03","","Snackbar te britten","","","Zwaaikom 7","Katwijk aan Zee","","2225 HX","","Snackbartebritten@gmail.com","","","","","","","","","","0","0","180","","0","0","196.20","16.2","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","12","15","","",""
"7841","Paid By Bank-","2025-12-25 08:03","","Yeni bahar Huizen","","","Oostermeent noord 56","Huizen","","1274SC","","yenibaharbvhuizen@gmail.com","","","","","","","","","","0","0","225","","0","0","245.25","20.25","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","15","15","","",""
"7842","Paid By Bank-","2025-12-25 08:04","","Simit Paleis A.S.","","","Postjesweg 105","Amsterdam","","1057 DZ","","SimitPaleisAmsterdam@gmail.com","","","","","","","","","","0","0","60","","0","0","65.40","5.4","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","4","15","","",""
"7843","Paid By Bank-","2025-12-25 08:04","","Ekmek Teknesi","","","Burgemeester van Leeuwenlaan 77","Amsterdam","","1064 KM","","EkmekTeknesi@gmail.com","","","","","","","","","","0","0","300","","0","0","327.00","27","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","15","15","","",""
"7843","Paid By Bank-","2025-12-25 08:04","","Ekmek Teknesi","","","Burgemeester van Leeuwenlaan 77","Amsterdam","","1064 KM","","EkmekTeknesi@gmail.com","","","","","","","","","","0","0","300","","0","0","327.00","27","2859","0","Uncategorized","","2","Mix Shoarma (NL)","10","7.5","","",""
"7844","Paid By Bank-","2025-12-25 08:05","","Best Doner Snacks B.V.","","","Jan Pieter Heijestraat 125","Amsterdam","","1054ME","","bestdoner186@gmail.com","","","","","","","","","","5.5","6","463","","0","0","498.68","41.18","5135","0","Uncategorized","","1","LambWeston Private reserve fries 6/6","25","18.3","","",""
"7844","Paid By Bank-","2025-12-25 08:05","","Best Doner Snacks B.V.","","","Jan Pieter Heijestraat 125","Amsterdam","","1054ME","","bestdoner186@gmail.com","","","","","","","","","","5.5","6","463","","0","0","498.68","41.18","104","0","Uncategorized,Horeca","","2","CHICKEN NUGGETS TEMPURA","1","0","","",""
"7845","Paid By Bank-","2025-12-25 08:06","","Salama","Doner Pizza","","Stevensbloem 7","Leiden","","2331JA","","Salama@gmail.com","","","","","","","","","","0","0","84","","0","0","91.56","7.56","4256","0","Uncategorized","","1","Premium Patat 9/9","6","14","","",""
"7846","Paid By Bank-","2025-12-25 08:06","","Dream Kebab Katwijk","","","Taatedam 2","Katwijk aan zee","","2225 BN","","Dreamkebab@katwijk.nl","","","","","","","","","","0","0","225","","0","0","245.25","20.25","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","15","15","","",""
"7847","Paid By Bank-","2025-12-25 08:07","","Dream Kebab","Voorhout","","Herenstraat 88A","Voorhout","","2215KK","","dream@kebab.nl","","","","","","","","","","0","0","120","","0","0","130.80","10.8","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","8","15","","",""
"7848","Paid By Bank-","2025-12-25 08:07","","Ak-Al Bakkerij Herenstraat","","","Herenstraat 4","Leiden","","2313 AK","","Ak-AlBakkerijHerenstraat@gmail.com","","","","","","","","","","0","0","90","","0","0","98.10","8.1","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","6","15","","",""
"7849","Paid By Bank-","2025-12-25 08:08","","Tercih Bakkerij","","","Willem Klooslaan 5","Leiden","","2321 BH","","TercihBakkerij@gmail.com","","","","","","","","","","0","0","105","","0","0","114.45","9.45","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","7","15","","",""
"7850","Paid By Bank-","2025-12-25 08:08","","El Fierro","","","Steenstraat 27","Leiden","","2312 BT","","ElFierroLeiden@gmail.com","","","","","","","","","","0","0","161","","0","0","175.49","14.49","5721","0","Uncategorized","","1","Aviko Frites Steak House","7","23","","",""
"7851","Paid By Bank-","2025-12-25 08:09","","Kebab Garden","","","Hoornesplein 25","Katwijk aan Zee","","2221 BD","","KebabGardenkatwijk@gmail.com","","","","","","","","","","0","0","294.5","","0","0","321.01","26.51","121","0","Uncategorized,Horeca","5902082460350","1","SLICED AND ROASTED PREMIUM CHICKEN KEBAB","40","7","","",""
"7851","Paid By Bank-","2025-12-25 08:09","","Kebab Garden","","","Hoornesplein 25","Katwijk aan Zee","","2221 BD","","KebabGardenkatwijk@gmail.com","","","","","","","","","","0","0","294.5","","0","0","321.01","26.51","4256","0","Uncategorized","","2","Premium Patat 9/9","1","14.5","","",""
"7853","Paid By Bank-","2025-12-26 07:58","","Buurman 23 restaurant","","","Loosduinseweg 661","Den Haag","","2671 AK","","Buurman23restaurant@gmail.com","","","","","","","","","","0","0","150","","0","0","163.50","13.5","7309","0","Uncategorized","","1","Mix Shoarma Grof (NL)","20","7.5","","",""
"7854","Paid By Bank-","2025-12-26 07:58","","Food Taxi BV","","","Frijdastraat 4a","Rijswijk","","2288 EX","","FoodTaxiBVdenhaag@gmail.com","","","","","","","","","","0","0","462","","0","0","503.58","41.58","2859","0","Uncategorized","","1","Mix Shoarma (NL)","20","7.5","","",""
"7854","Paid By Bank-","2025-12-26 07:58","","Food Taxi BV","","","Frijdastraat 4a","Rijswijk","","2288 EX","","FoodTaxiBVdenhaag@gmail.com","","","","","","","","","","0","0","462","","0","0","503.58","41.58","4739","0","Uncategorized","","2","Kipfile Blokjes (NL)","20","6.35","","",""
"7854","Paid By Bank-","2025-12-26 07:58","","Food Taxi BV","","","Frijdastraat 4a","Rijswijk","","2288 EX","","FoodTaxiBVdenhaag@gmail.com","","","","","","","","","","0","0","462","","0","0","503.58","41.58","121","0","Uncategorized,Horeca","5902082460350","3","SLICED AND ROASTED PREMIUM CHICKEN KEBAB","10","7","","",""
"7854","Paid By Bank-","2025-12-26 07:58","","Food Taxi BV","","","Frijdastraat 4a","Rijswijk","","2288 EX","","FoodTaxiBVdenhaag@gmail.com","","","","","","","","","","0","0","462","","0","0","503.58","41.58","122","0","Uncategorized,Horeca","","4","SLICED AND ROASTED PREMIUM BEEF KEBAB","10","8.2","","",""
"7854","Paid By Bank-","2025-12-26 07:58","","Food Taxi BV","","","Frijdastraat 4a","Rijswijk","","2288 EX","","FoodTaxiBVdenhaag@gmail.com","","","","","","","","","","0","0","462","","0","0","503.58","41.58","2755","0","Uncategorized","","5","EXTRA CRUNCH PATAT 9/9","2","16.5","","",""
"7855","Paid By Cash-","2025-12-26 07:59","","Seda Bakkerij","","","Leyweg 1170","Den Haag","","2545 HH","","SedaBakkerij@gmail.com","","","","","","","","","","0","0","60","","0","0","65.40","5.4","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","4","15","","",""
"7856","Paid By Bank-","2025-12-26 08:00","","Pizzeria & Dönerhuis De Gaarde","","","Vrederustlaan 123","Den Haag","","2543 SM","","PizzeriaDonerhuisDeGaarde@gmail.com","","","","","","","","","","0","0","90","","0","0","98.10","8.1","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","6","15","","",""
"7857","Pending payment","2025-12-26 08:02","","Snackbar De Joker Pizzeria Grillroom","","","Bergweg 160-A","Rotterdam","","3036 BK","","SnackbarDeJokerPizzeriaGrillroomrotterdam@gmail.com","","","","","","","","","","0","0","450","","0","0","490.50","40.5","2859","0","Uncategorized","","1","Mix Shoarma (NL)","60","7.5","","",""
"7858","Paid By Bank-","2025-12-26 08:02","","Durum Evi","","","Paul Krugerplein 7","Den Haag","","2571 HT","","DurumEvitandir@gmail.com","","","","","","","","","","0","0","247.5","","0","0","269.78","22.28","2755","0","Uncategorized","","1","EXTRA CRUNCH PATAT 9/9","15","16.5","","",""
"7859","Paid By Cash-","2025-12-26 08:03","","Ramsis","","","Schoolstraat 30","Den Haag","","2511 AX","","ramses@gmail.com","","","","","","","","","","0","0","323","","0","0","352.07","29.07","6598","0","Uncategorized","","1","Mccain Freeze Chill 14/14","5","21.2","","",""
"7859","Paid By Cash-","2025-12-26 08:03","","Ramsis","","","Schoolstraat 30","Den Haag","","2511 AX","","ramses@gmail.com","","","","","","","","","","0","0","323","","0","0","352.07","29.07","121","0","Uncategorized,Horeca","5902082460350","2","SLICED AND ROASTED PREMIUM CHICKEN KEBAB","20","7.1","","",""
"7859","Paid By Cash-","2025-12-26 08:03","","Ramsis","","","Schoolstraat 30","Den Haag","","2511 AX","","ramses@gmail.com","","","","","","","","","","0","0","323","","0","0","352.07","29.07","2859","0","Uncategorized","","3","Mix Shoarma (NL)","10","7.5","","",""
"7860","Paid By Bank-","2025-12-26 08:05","","Tasty Corner Delft","","","Zuidwal 47","Delft","","2611 DD","","TastyCornerDelft@gmail.com","","","","","","","","","","0","0","230","","0","0","250.70","20.7","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","6","15","","",""
"7860","Paid By Bank-","2025-12-26 08:05","","Tasty Corner Delft","","","Zuidwal 47","Delft","","2611 DD","","TastyCornerDelft@gmail.com","","","","","","","","","","0","0","230","","0","0","250.70","20.7","124","0","Uncategorized,Horeca","","2","Mix - Shoarma ( Lam- kalkoen) (PL)","10","6.5","","",""
"7860","Paid By Bank-","2025-12-26 08:05","","Tasty Corner Delft","","","Zuidwal 47","Delft","","2611 DD","","TastyCornerDelft@gmail.com","","","","","","","","","","0","0","230","","0","0","250.70","20.7","7309","0","Uncategorized","","3","Mix Shoarma Grof (NL)","10","7.5","","",""
"7862","Paid By Bank-","2025-12-26 08:06","","Aya hicret","","","Lange Kerkstraat 35/A","Schiedam","","3111 NN","","Ayahicretschiedam@gmail.com","","","","","","","","","","0","0","450","","0","0","490.50","40.5","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","30","15","","",""
"7863","Paid By Bank-","2025-12-26 08:06","","Saray PideHuis","","","Steenstraat 20","Leiden","","2312 BW","","SarayPideHuis@gmail.com","","","","","","","","","","0","0","150","","0","0","163.50","13.5","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","10","15","","",""
"7864","Paid By Cash-","2025-12-26 08:07","","Bakkerij","Hesse Place","","Hesseplaats 71","Rotterdam","","3069EA","","info@bakkerijhesseplace.nl","","","","","","","","","","0","0","346.5","","0","0","377.69","31.19","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","13","15","","",""
"7864","Paid By Cash-","2025-12-26 08:07","","Bakkerij","Hesse Place","","Hesseplaats 71","Rotterdam","","3069EA","","info@bakkerijhesseplace.nl","","","","","","","","","","0","0","346.5","","0","0","377.69","31.19","159","0","Uncategorized,Supermarket","5902082428039","2","CHICKEN NUGGETS CLASSIC (0.8kg)","10","3.85","","",""
"7864","Paid By Cash-","2025-12-26 08:07","","Bakkerij","Hesse Place","","Hesseplaats 71","Rotterdam","","3069EA","","info@bakkerijhesseplace.nl","","","","","","","","","","0","0","346.5","","0","0","377.69","31.19","1820","0","Uncategorized","5902082428688","3","Chicken Fillet Bites (0.8kg)","10","5.99","","",""
"7864","Paid By Cash-","2025-12-26 08:07","","Bakkerij","Hesse Place","","Hesseplaats 71","Rotterdam","","3069EA","","info@bakkerijhesseplace.nl","","","","","","","","","","0","0","346.5","","0","0","377.69","31.19","185","0","Uncategorized,Supermarket","5902082428305","4","ADANA KEBAB (12*50 GR)","10","5.31","","",""
"7865","Paid By Bank-","2025-12-26 08:07","","Jacks corner","","","Leemansplein 544","Den Haag","","2521 EJ","","Jackscorner@gmail.com","","","","","","","","","","0","0","210","","0","0","228.90","18.9","121","0","Uncategorized,Horeca","5902082460350","1","SLICED AND ROASTED PREMIUM CHICKEN KEBAB","30","7","","",""
"7866","Paid By Bank-","2025-12-26 08:08","","Pizza Pizza","","","Erasmusweg 2","Den Haag","","2532 CP","","PizzaPizza@gmail.com","","","","","","","","","","0","0","225","","0","0","245.25","20.25","218","0","Uncategorized,Horeca","","1","Excellence Patat 9/9","15","15","","",""
"7867","Paid By Bank-","2025-12-26 08:09","","La Casa Doner","","","Weimarstraat 343","Den Haag","","2562 HK","","LaCasaDoner@gmail.com","","","","","","","","","","0","0","98","","0","0","106.82","8.82","5136","0","Uncategorized","","1","Mccain Original 9/9","4","24.5","","",""
